module,optimize,make_model_option,predict_option,lengthscale_true,variance_true,noise_variance_true,n_train,n_test,t,MSE,MLL,time_make_model,time_predict,time_total,lengthscale,variance,noise_variance
gpml_basic,False,,,3.0,2.0,0.2,100,1000,0,0.19677021414518042,-0.31240809248556917,0.0,0.0630035400390625,0.0630035400390625,3.0,2.0,0.2
gpml_basic,False,,,3.0,2.0,0.2,200,1000,0,0.19820635879636528,-0.3092449416025264,0.0,0.05700325965881348,0.05700325965881348,3.0,2.0,0.2
gpml_basic,False,,,3.0,2.0,0.2,400,1000,0,0.21410257232973526,-0.2699913824985025,0.0,0.09700560569763184,0.09700560569763184,3.0,2.0,0.2
gpml_basic,False,,,3.0,2.0,0.2,800,1000,0,0.18574144236109727,-0.33992671449269984,0.0,0.22501277923583984,0.22501277923583984,3.0,2.0,0.2
gpml_basic,False,,,3.0,2.0,0.2,1600,1000,0,0.20656579673464004,-0.288322894692995,0.0,0.7210409641265869,0.7210409641265869,3.0,2.0,0.2
gpml_basic,False,,,3.0,2.0,0.2,3200,1000,0,0.20285764021647565,-0.2975517525393773,0.0,2.966169595718384,2.966169595718384,3.0,2.0,0.2
