module,optimize,make_model_option,predict_option,n_train,n_test,t,SMSE,MSLL,time_make_model,time_predict,time_total
gpy_basic,True,,,100,1000,0,0.411671245454611,0.039997138829227896,0.04680013656616211,0.0,0.04680013656616211
gpy_basic,True,,,200,1000,0,0.3337054422922936,-0.04757316973714583,0.062400102615356445,0.015599966049194336,0.07800006866455078
gpy_basic,True,,,400,1000,0,0.2769725140481908,-0.14140096061841337,0.45240092277526855,0.031199932098388672,0.4836008548736572
gpy_basic,True,,,800,1000,0,0.2230087710346212,-0.24771757563259048,2.184004068374634,0.15600013732910156,2.3400042057037354
gpy_basic,True,,,1600,1000,0,0.23337755317970643,-0.2270356469349311,11.372420072555542,0.14040017127990723,11.51282024383545
gpy_basic,True,,,3200,1000,0,0.21071691166935902,-0.2792188755534314,51.63609051704407,0.32760071754455566,51.96369123458862
gpy_basic,True,,,6400,1000,0,0.19917600890565132,-0.3069744280564985,285.0905005931854,0.8736014366149902,285.9641020298004
gpy_basic,True,,,100,1000,1,0.5066144896899498,0.14452324682887419,0.04680013656616211,0.0,0.04680013656616211
gpy_basic,True,,,200,1000,1,0.30125900555755564,-0.09369351432886075,0.34320068359375,0.0,0.34320068359375
gpy_basic,True,,,400,1000,1,0.2621896640622116,-0.16366132416144102,0.45240068435668945,0.031200170516967773,0.4836008548736572
gpy_basic,True,,,800,1000,1,0.24384995618297353,-0.2067571915887078,2.5584044456481934,0.07800006866455078,2.636404514312744
gpy_basic,True,,,1600,1000,1,0.22858519800001284,-0.24022793792239436,11.715620756149292,0.15600013732910156,11.871620893478394
gpy_basic,True,,,3200,1000,1,0.20055711041457636,-0.30070344238852875,52.86849284172058,0.32760071754455566,53.19609355926514
gpy_basic,True,,,6400,1000,1,0.2139111966069931,-0.271303609974251,287.1185042858124,0.8736016750335693,287.99210596084595
gpy_basic,True,,,100,1000,2,0.45159745124479445,0.10419547502909697,0.031200170516967773,0.015599966049194336,0.04680013656616211
gpy_basic,True,,,200,1000,2,0.3910966371552464,0.0024562607516196468,0.07800030708312988,0.015599966049194336,0.09360027313232422
gpy_basic,True,,,400,1000,2,0.2773379220375195,-0.15375004816911872,0.4368009567260742,0.031199932098388672,0.4680008888244629
gpy_basic,True,,,800,1000,2,0.21762100274946788,-0.26232707383251974,2.3868041038513184,0.06240034103393555,2.449204444885254
gpy_basic,True,,,1600,1000,2,0.21277689449421708,-0.27499047263281934,11.66882061958313,0.171600341796875,11.840420961380005
gpy_basic,True,,,3200,1000,2,0.2241053930874204,-0.24773529334134498,53.25849366188049,0.3432004451751709,53.601694107055664
gpy_basic,True,,,6400,1000,2,0.20965525225720555,-0.2803249176073284,272.9848792552948,0.8736016750335693,273.85848093032837
gpy_basic,True,,,100,1000,3,0.434886962011005,0.08567520803593108,0.10920023918151855,0.0,0.10920023918151855
gpy_basic,True,,,200,1000,3,0.3442603102305965,-0.040007909029539636,0.07800006866455078,0.015599966049194336,0.09360003471374512
gpy_basic,True,,,400,1000,3,0.2785645390348147,-0.1394090278256861,0.514801025390625,0.015599966049194336,0.5304009914398193
gpy_basic,True,,,800,1000,3,0.23693924911268993,-0.22148548721116826,2.4336042404174805,0.062400102615356445,2.496004343032837
gpy_basic,True,,,1600,1000,3,0.23167470369751555,-0.23154520773044052,11.715620517730713,0.14040017127990723,11.85602068901062
gpy_basic,True,,,3200,1000,3,0.2203878179578129,-0.25592170393985925,56.67489957809448,0.3432004451751709,57.01810002326965
gpy_basic,True,,,6400,1000,3,0.20431284098423935,-0.29393514617453603,287.0405042171478,0.904801607131958,287.9453058242798
gpy_basic,True,,,100,1000,4,0.40855916181118723,0.04494344336479828,0.07800006866455078,0.031200170516967773,0.10920023918151855
gpy_basic,True,,,200,1000,4,0.35377347820349947,-0.023564184208643115,0.12480020523071289,0.0,0.12480020523071289
gpy_basic,True,,,400,1000,4,0.28830060386981415,-0.12556530952510642,3.7752065658569336,0.015600204467773438,3.790806770324707
gpy_basic,True,,,800,1000,4,0.24845963650223538,-0.2010264998002977,10.03081750869751,0.04680013656616211,10.077617645263672
gpy_basic,True,,,1600,1000,4,0.21566053521990414,-0.26906045037495674,11.74682068824768,0.14040017127990723,11.887220859527588
gpy_basic,True,,,3200,1000,4,0.21189614183984082,-0.27460914578904166,54.38169550895691,0.3432004451751709,54.72489595413208
gpy_basic,True,,,6400,1000,4,0.20977065969882533,-0.2811520685595747,278.83488965034485,0.904801607131958,279.7396912574768
gpy_basic,True,,,100,1000,5,0.45148978882861024,0.07989529915032943,0.15600037574768066,0.0,0.15600037574768066
gpy_basic,True,,,200,1000,5,0.28773201381558955,-0.11924030802933268,0.07800030708312988,0.015599966049194336,0.09360027313232422
gpy_basic,True,,,400,1000,5,0.261887255538908,-0.17587667931692558,0.45240068435668945,0.031200170516967773,0.4836008548736572
gpy_basic,True,,,800,1000,5,0.24856079471502368,-0.1989643467812352,2.449204206466675,0.07800006866455078,2.5272042751312256
gpy_basic,True,,,1600,1000,5,0.20776620007266358,-0.28343263763281196,11.232019662857056,0.14040040969848633,11.372420072555542
gpy_basic,True,,,3200,1000,5,0.21871071024522887,-0.2592122110645861,59.155303716659546,0.34320068359375,59.498504400253296
gpy_basic,True,,,6400,1000,5,0.19697669092145828,-0.3118037137008092,262.00246024131775,0.8892016410827637,262.8916618824005
gpy_basic,True,,,100,1000,6,0.4345550746325722,0.07678115836949789,0.10920023918151855,0.0,0.10920023918151855
gpy_basic,True,,,200,1000,6,0.33101698371338056,-0.05517688646821862,0.07800030708312988,0.0,0.07800030708312988
