module,optimize,make_model_option,predict_option,lengthscale_true,variance_true,noise_variance_true,n_train,n_test,t,MSE,MLL,time_make_model,time_predict,time_total,lengthscale,variance,noise_variance
gpflow_fitc,False,100,,3.0,2.0,0.2,100,1000,0,0.20779280947092132,-0.2865713570903248,0.6492922306060791,0.19568514823913574,0.8449773788452148,3.0,2.0,0.2
gpflow_fitc,False,100,,3.0,2.0,0.2,200,1000,0,0.20960155613534556,-0.28070459676930143,0.6524126529693604,0.20474624633789062,0.857158899307251,3.0,2.0,0.2
gpflow_fitc,False,100,,3.0,2.0,0.2,400,1000,0,0.2070356262678077,-0.28733333264218197,0.7778961658477783,0.30411243438720703,1.0820086002349854,3.0,2.0,0.2
gpflow_fitc,False,100,,3.0,2.0,0.2,800,1000,0,0.20359054963751083,-0.29473500713194695,9.019382238388062,0.24641180038452148,9.265794038772583,3.0,2.0,0.2
gpflow_fitc,False,100,,3.0,2.0,0.2,1600,1000,0,0.18660960953851388,-0.33807173887812203,2.8217790126800537,0.25277280807495117,3.074551820755005,3.0,2.0,0.2
gpflow_fitc,False,100,,3.0,2.0,0.2,3200,1000,0,0.196973893206903,-0.31203399291092865,42.92614817619324,0.2750072479248047,43.20115542411804,3.0,2.0,0.2
gpflow_fitc,False,100,,3.0,2.0,0.2,6400,1000,0,0.18066186195423206,-0.3529338767013633,11.923967361450195,0.3055410385131836,12.229508399963379,3.0,2.0,0.2
gpflow_fitc,False,100,,3.0,2.0,0.2,12800,1000,0,0.20217364981024918,-0.2991619023652445,30.593374013900757,0.3487246036529541,30.94209861755371,3.0,2.0,0.2
gpflow_fitc,False,100,,3.0,2.0,0.2,25600,1000,0,0.20945908145113554,-0.28097446435197115,97.83090448379517,0.43368101119995117,98.26458549499512,3.0,2.0,0.2
gpflow_fitc,False,100,,3.0,2.0,0.2,51200,1000,0,0.19927230736230467,-0.30654024501865773,49.92090463638306,0.6176011562347412,50.5385057926178,3.0,2.0,0.2
gpflow_fitc,False,100,,3.0,2.0,0.2,102400,1000,0,0.19851461689765812,-0.3079196466559448,307.87642002105713,0.9220716953277588,308.7984917163849,3.0,2.0,0.2
