module,optimize,make_model_option,predict_option,n_train,n_test,t,SMSE,MSLL,time_make_model,time_predict,time_total
gpflow_basic,True,,,200,1000,4,0.35377347820269534,-0.023564187555520227,2.8548049926757812,0.37440061569213867,3.22920560836792
gpflow_basic,True,,,400,1000,4,0.2883006038686402,-0.12556530967595989,3.322805643081665,0.45240092277526855,3.7752065658569336
gpflow_basic,True,,,800,1000,4,0.24845963650504604,-0.20102650082575527,4.867208480834961,0.5304009914398193,5.39760947227478
gpflow_basic,True,,,1600,1000,4,0.21566053520659248,-0.2690604494227086,15.522027254104614,0.8112013339996338,16.333228588104248
gpflow_basic,True,,,3200,1000,4,0.2118961419027109,-0.27460914616181875,88.49895548820496,2.1684038639068604,90.66735935211182
gpflow_basic,True,,,6400,1000,4,0.20977065966520286,-0.2811520688854508,691.8456151485443,9.796817064285278,701.6424322128296
gpflow_basic,True,,,100,1000,5,0.4514897888378395,0.07989529986646722,3.6036062240600586,0.40560078620910645,4.009207010269165
gpflow_basic,True,,,200,1000,5,0.2877320138154833,-0.11924030544433764,3.57240629196167,0.49920082092285156,4.0716071128845215
gpflow_basic,True,,,400,1000,5,0.261887255552298,-0.17587667910266963,4.118407249450684,0.5460009574890137,4.664408206939697
gpflow_basic,True,,,800,1000,5,0.24856079472456535,-0.19896434687799666,5.74081015586853,0.6240010261535645,6.364811182022095
gpflow_basic,True,,,1600,1000,5,0.20776620007718116,-0.28343263625518417,15.709227561950684,0.9360017776489258,16.64522933959961
gpflow_basic,True,,,3200,1000,5,0.21871071024644023,-0.25921221221329516,102.72618055343628,2.293203830718994,105.01938438415527
gpflow_basic,True,,,6400,1000,5,0.1969766909098995,-0.31180371290008746,647.5103373527527,10.015217542648315,657.525554895401
gpflow_basic,True,,,100,1000,6,0.4345550746676853,0.07678115788111914,4.180807113647461,0.49920105934143066,4.680008172988892
gpflow_basic,True,,,200,1000,6,0.33101698372320526,-0.05517688798032186,4.383607864379883,0.6084010601043701,4.992008924484253
gpflow_basic,True,,,400,1000,6,0.2748963636438096,-0.14365246709823065,4.960808515548706,0.6240012645721436,5.58480978012085
gpflow_basic,True,,,800,1000,6,0.23073381109418425,-0.23130058410735196,7.098012447357178,0.7332015037536621,7.83121395111084
gpflow_basic,True,,,1600,1000,6,0.2185807252402348,-0.2596914475580131,17.659230947494507,1.0920019149780273,18.751232862472534
gpflow_basic,True,,,3200,1000,6,0.2164298863388442,-0.2644662841893119,95.97136855125427,2.3088040351867676,98.28017258644104
gpflow_basic,True,,,6400,1000,6,0.20343266618035652,-0.2969769647578989,674.2643842697144,9.968417644500732,684.2328019142151
