n,y_predict_mean,y_predict_std
100,1.0739489234036879,0.3317709776986244
100,0.21580080578633332,0.33226666624940865
100,0.25332249349933056,0.33377649079287924
100,-0.7279613286951305,0.328735895647149
100,-0.0025308160999092666,0.335479333493033
100,-0.9311325159547841,0.3283750938562597
100,0.7286796866076399,0.33266390638709525
100,0.6732184728802296,0.3325889287121656
100,0.3017650338721474,0.4977864796176294
100,-0.25043296908435414,0.5032760768498328
100,-0.6170618387959771,0.3286782090541011
100,-1.0668770056885337,0.3295605062471878
100,-0.8129109616080671,0.3280903421117702
100,-0.06393512200987707,0.3514453652208052
100,0.13921716506536222,0.45012938657346085
100,0.7843194259189922,0.33958728577055164
100,-0.2550507677695459,0.5476346342650518
100,-1.0467124814822597,0.3292528775472376
100,-0.7013226327528701,0.32804417635993005
100,0.7694532844074237,0.33201656335390295
100,0.13603343649668076,0.44883742169084745
100,0.5320188847327716,0.3368917737397328
100,0.1367228159901282,0.3347245406096107
100,1.0872792154583262,0.33245694741233783
100,0.4357903299109508,0.33750220959602456
100,-0.05001917995622014,0.3579751419960268
100,0.6580857368328408,0.3342694904206573
100,-0.05618696945240578,0.3349753938379627
100,0.8429368753326888,0.4160471839467172
100,0.192746218730927,0.3312996462220374
100,0.9384192412602382,0.33677654873567325
100,-0.5625782921124868,0.3288528179337504
100,-0.1795305515880454,0.3429668631295705
100,1.0556254858709415,0.3346683893395902
100,0.6711923034570791,0.33257540243861294
100,0.6287385014857206,0.3322875541948268
100,1.089665667838794,0.3317256825015606
100,0.8452994745967747,0.41505975777417403
100,0.97190228628116,0.3340955531516742
100,0.25641804027810156,0.3299398390754011
100,0.5468110780977182,0.5026135514321237
100,1.0862882229591868,0.33113459791672445
100,0.9296090210520859,0.3339640086261141
100,1.212320072479459,0.4833016135649475
100,0.018142890613535904,0.39303909545803856
100,-1.0344133398631699,0.32910249810312203
100,1.0708338798466304,0.36226730188094086
100,0.4454450707591747,0.5099805669338471
100,-0.9541490057066772,0.32848153960402227
100,-1.0852022885924548,0.3299660589484203
100,0.2587627429368754,0.33397834775057267
100,0.9339098044917751,0.33637709587683473
100,0.2831661504814095,0.3348226784015425
100,-0.03194144061320553,0.3352321326345795
100,-0.018303626977858062,0.33535660087531816
100,-0.22709620722817675,0.40989855617003035
100,-0.10778516835705473,0.3351460508076732
100,-0.6072003380315916,0.32808171097375033
100,0.948607252197194,0.4210407935472271
100,-0.25644437217420146,0.577270007199447
100,-0.2263305941098591,0.32848478872345804
100,-1.0953295194160457,0.33055897332853473
100,0.34821012462540385,0.5047347434390996
100,1.0678971342381258,0.5026812754675036
100,1.0785625063156754,0.3332322375225383
100,0.5456127399690859,0.5027741873142231
100,1.0636372417522437,0.3599468641047435
100,-1.0892111053313691,0.33009407689997944
100,0.026595449188733012,0.3974298009187963
100,0.8679780605792541,0.3663900767624053
100,1.1963878891661561,0.5264241245953852
100,0.3316787496478813,0.5025966523783164
100,0.9867405795730414,0.3556773181530317
100,-0.21082603956864543,0.3769795532999352
100,1.2117620329858108,0.48032870953877793
100,0.15840455736089065,0.33397470420660896
100,0.17994470038085666,0.3326129728540544
100,0.8955033439481004,0.3337788310506723
100,0.07734382894691538,0.32919211185643876
100,1.1908017688696135,0.5295810614299522
100,-0.9260612250279067,0.32996609723930237
100,0.3055921389819648,0.3355044682157428
100,0.958413036899305,0.3340587606077534
100,-0.962031063830443,0.3285235702227794
100,0.23489255758099886,0.3330587887049971
100,0.18312939036973022,0.3322579847625512
100,-1.0794821247891293,0.32981737758656304
100,0.28170785590727604,0.49387637975536525
100,0.9332921254729765,0.3339771182655321
100,0.6109686223388565,0.49154511242431487
100,1.1266753350092373,0.52866948318475
100,1.1910430725160912,0.4387828844071131
100,-1.0933107733736003,0.33069259165146325
100,-0.502998531185935,0.32816181251537857
100,0.19197629290319312,0.3312747688416216
100,0.9125852515395187,0.38625490680546626
100,1.114699533454808,0.5246718839161992
100,-0.7653063946912488,0.32805361257455723
100,0.2886471435363851,0.4952916873116919
100,1.008021978268782,0.3341503150635496
200,1.1446512831110796,0.38322138478265483
200,0.19815937764195582,0.32526355750391067
200,0.3005416643880471,0.3260447391315266
200,-0.7906567982854802,0.3234491395765736
200,-0.47606418753956753,0.3245262375122142
200,-1.002167154445475,0.3232427100091359
200,0.7654737388534533,0.32268532841067127
200,0.4682581881335405,0.355074996297557
200,0.573937498633829,0.3246766429261118
200,-0.20629345005705813,0.3379647423294179
200,-0.7408757729115096,0.32353362216311143
200,-1.0506192891553723,0.3227037681428831
200,-0.9379967810274102,0.3233296589253666
200,0.17079509032284,0.35220980092685145
200,0.4155529102683503,0.33701340367683486
200,0.5866473645096902,0.9103869101281648
200,-0.23496701139722767,0.35414902373656015
200,-1.0471301922966163,0.3228274556295444
200,-0.8679588395541664,0.32326442725052684
200,0.793280272220758,0.32296193346842966
200,0.4121916683950241,0.33737061479702973
200,0.6221842460313218,0.3231643357607836
200,-0.34490592469095194,0.32489978146117365
200,1.1229913984718953,0.3348533878965294
200,0.5395141798289791,0.3244400175002829
200,0.19011847039810403,0.35236576862079394
200,0.7163190685210135,0.32248302686873426
200,-0.506340693963103,0.3243232940870806
200,0.9931394487722857,0.42556001247819997
200,0.0598245918221808,0.32405756153896326
200,0.907866241502614,0.324492727740953
200,-0.7177877815048839,0.3235613113975831
200,-0.017692181870006225,0.3361752181561097
200,1.1362719506290746,0.40195703396039456
200,0.4655841723341356,0.35504014253500604
200,0.41022996559205804,0.35408957165140525
