module,optimize,make_model_option,predict_option,lengthscale_true,variance_true,noise_variance_true,n_train,n_test,t,MSE,MLL,time_make_model,time_predict,time_total,lengthscale,variance,noise_variance
gpflow_svgp,False,100,,3.0,2.0,0.2,100,1000,0,0.2067223174890688,-0.2889865244634503,4.922634124755859,0.15233922004699707,5.0749733448028564,3.0,2.0,0.2
gpflow_svgp,False,100,,3.0,2.0,0.2,200,1000,0,0.20916873355916665,-0.28177838922884474,5.083280324935913,0.17255234718322754,5.255832672119141,3.0,2.0,0.2
gpflow_svgp,False,100,,3.0,2.0,0.2,400,1000,0,0.20738424560287588,-0.2864840122373565,5.419470310211182,0.19341802597045898,5.612888336181641,3.0,2.0,0.2
gpflow_svgp,False,100,,3.0,2.0,0.2,800,1000,0,0.20422020578587438,-0.2941183501660199,5.702745676040649,0.2071535587310791,5.9098992347717285,3.0,2.0,0.2
gpflow_svgp,False,100,,3.0,2.0,0.2,1600,1000,0,0.18629593218471405,-0.3388477482396871,5.815664052963257,0.22378230094909668,6.0394463539123535,3.0,2.0,0.2
gpflow_svgp,False,100,,3.0,2.0,0.2,3200,1000,0,0.1964464453772808,-0.3135207626646717,6.023943901062012,0.24973845481872559,6.273682355880737,3.0,2.0,0.2
gpflow_svgp,False,100,,3.0,2.0,0.2,6400,1000,0,0.182007539438838,-0.3495476726753968,6.217674016952515,0.2669365406036377,6.484610557556152,3.0,2.0,0.2
gpflow_svgp,False,100,,3.0,2.0,0.2,12800,1000,0,0.20365541684449254,-0.29558365891771116,6.465552568435669,0.3040018081665039,6.769554376602173,3.0,2.0,0.2
gpflow_svgp,False,100,,3.0,2.0,0.2,25600,1000,0,0.20991599281895462,-0.2799036677177731,6.9078028202056885,0.32353758811950684,7.231340408325195,3.0,2.0,0.2
gpflow_svgp,False,100,,3.0,2.0,0.2,51200,1000,0,0.2008311854543195,-0.3026096170607082,6.736466407775879,0.3235793113708496,7.0600457191467285,3.0,2.0,0.2
gpflow_svgp,False,100,,3.0,2.0,0.2,102400,1000,0,0.19865868938972017,-0.30809031031878753,7.244552373886108,0.3657996654510498,7.610352039337158,3.0,2.0,0.2
