module,optimize,make_model_option,predict_option,lengthscale_true,variance_true,noise_variance_true,n_train,n_test,t,MSE,MLL,time_make_model,time_predict,time_total,lengthscale,variance,noise_variance
gpy_sgpr,False,100,,3.0,2.0,0.2,100,1000,0,0.207792794909875,-0.28657138810811184,0.04933476448059082,0.004022359848022461,0.05335712432861328,3.0,2.0,0.2
gpy_sgpr,False,100,,3.0,2.0,0.2,200,1000,0,0.2096015357841512,-0.2807046466536266,0.04775118827819824,0.0034291744232177734,0.051180362701416016,3.0,2.0,0.2
gpy_sgpr,False,100,,3.0,2.0,0.2,400,1000,0,0.20703558319336904,-0.2873334478163414,0.06263422966003418,0.0022420883178710938,0.06487631797790527,3.0,2.0,0.2
gpy_sgpr,False,100,,3.0,2.0,0.2,800,1000,0,0.20321723930261423,-0.296616110701733,0.13037633895874023,0.0022704601287841797,0.13264679908752441,3.0,2.0,0.2
gpy_sgpr,False,100,,3.0,2.0,0.2,1600,1000,0,0.18661896300927647,-0.3380494448989615,0.2695488929748535,0.002361774444580078,0.2719106674194336,3.0,2.0,0.2
gpy_sgpr,False,100,,3.0,2.0,0.2,3200,1000,0,0.19699679285935726,-0.31215618023894476,0.8011503219604492,0.0025634765625,0.8037137985229492,3.0,2.0,0.2
gpy_sgpr,False,100,,3.0,2.0,0.2,6400,1000,0,0.18068436558769832,-0.35293832287796917,2.911137342453003,0.002475738525390625,2.9136130809783936,3.0,2.0,0.2
gpy_sgpr,False,100,,3.0,2.0,0.2,12800,1000,0,0.20216636413271472,-0.299297180958843,14.562631368637085,0.0024878978729248047,14.56511926651001,3.0,2.0,0.2
