module,optimize,make_model_option,predict_option,lengthscale_true,variance_true,noise_variance_true,n_train,n_test,t,MSE,MLL,time_make_model,time_predict,time_total,lengthscale,variance,noise_variance
gpml_exact,True,,,3.0,2.0,0.2,100,1000,0,0.20736329636685896,-0.28751586910250676,0.6236026287078857,0.02602243423461914,0.6496250629425049,3.271888286745519,2.1554451016508978,0.2004912731353299
gpml_exact,True,,,3.0,2.0,0.2,200,1000,0,0.2083105832908582,-0.27842514462631685,1.140319585800171,0.031187057495117188,1.171506643295288,4.096873641192854,3.261448423755754,0.23722777907246803
gpml_exact,True,,,3.0,2.0,0.2,400,1000,0,0.20713133758761165,-0.2871920224306473,2.9412126541137695,0.05418062210083008,2.9953932762145996,3.122794427894099,2.6715432078760903,0.20582537796826614
gpml_exact,True,,,3.0,2.0,0.2,800,1000,0,0.20383074065828713,-0.295092293017012,10.839472532272339,0.13207387924194336,10.971546411514282,2.429580426719522,1.1212470795468048,0.2045946215161111
gpml_exact,True,,,3.0,2.0,0.2,1600,1000,0,0.18644232738706132,-0.33982077072915834,50.549407958984375,0.5078897476196289,51.057297706604004,3.042854660677171,0.6298917618281787,0.18705878029691794
gpml_exact,True,,,3.0,2.0,0.2,3200,1000,0,0.19693331592467572,-0.31239226359648026,272.6599416732788,2.5552830696105957,275.2152247428894,3.199853462197837,1.2565294361283255,0.19740345348014995
gpml_exact,True,,,3.0,2.0,0.2,6400,1000,0,0.18064591756526063,-0.3528548374100855,1510.9378311634064,14.169185400009155,1525.1070165634155,2.7810067566921726,2.0507365776269046,0.20070920524226674
