module,optimize,make_model_option,predict_option,lengthscale_true,variance_true,noise_variance_true,n_train,n_test,t,MSE,MLL,time_make_model,time_predict,time_total,lengthscale,variance,noise_variance
gpflow_sgpr,True,10,,3.0,2.0,0.2,100,1000,0,0.20736383488457016,-0.28751460821187913,0.8069584369659424,0.17707490921020508,0.9840333461761475,3.271534121301906,2.154215522039281,0.2004921286615989
gpflow_sgpr,True,10,,3.0,2.0,0.2,200,1000,0,0.20830983910802037,-0.2784258543105909,0.8312256336212158,0.18564105033874512,1.016866683959961,4.097157066946056,3.2625411438208927,0.237229458281695
gpflow_sgpr,True,10,,3.0,2.0,0.2,400,1000,0,0.20713191173096382,-0.2871907354279908,1.0047078132629395,0.28452491760253906,1.2892327308654785,3.1229633138343877,2.6714432496618294,0.20582742732935558
gpflow_sgpr,True,10,,3.0,2.0,0.2,800,1000,0,0.20382993214742495,-0.29509404258185884,1.1492528915405273,0.21773815155029297,1.3669910430908203,2.4299684350153057,1.1215862436521797,0.20460000186742894
gpflow_sgpr,True,10,,3.0,2.0,0.2,1600,1000,0,0.1864417959485995,-0.3398226539537302,1.295456886291504,0.23375701904296875,1.5292139053344727,3.0431059468728607,0.6301309041569795,0.1870336435243023
gpflow_sgpr,True,10,,3.0,2.0,0.2,3200,1000,0,0.19693161181478205,-0.3123966618865949,1.686812400817871,0.24774527549743652,1.9345576763153076,3.2027174942680734,1.261781346903043,0.19738886423017657
gpflow_sgpr,True,10,,3.0,2.0,0.2,6400,1000,0,0.18063772057791452,-0.3528344650727591,1.8234033584594727,0.2637453079223633,2.087148666381836,2.664465867829652,1.4176195290044509,0.2008701422857808
gpflow_sgpr,True,10,,3.0,2.0,0.2,12800,1000,0,0.2021929681723645,-0.29916930102470085,2.2086520195007324,0.28485560417175293,2.4935076236724854,3.072555219664449,1.1696795241159033,0.19832426920231577
gpflow_sgpr,True,10,,3.0,2.0,0.2,25600,1000,0,0.20948572681323568,-0.2808469703044446,2.5751633644104004,0.2976217269897461,2.8727850914001465,5.522669430857581,2.5504036837228403,0.19872470115071186
gpflow_sgpr,True,10,,3.0,2.0,0.2,51200,1000,0,0.19922098163385396,-0.30666790355220314,3.3164000511169434,0.34579896926879883,3.662199020385742,3.417072256251846,2.2121198360450784,0.19835429630721782
gpflow_sgpr,True,10,,3.0,2.0,0.2,102400,1000,0,0.19851353152353993,-0.3084438275874338,4.724942684173584,0.3543815612792969,5.079324245452881,3.733481744769947,1.3837758295140357,0.19939882163639217
