module,optimize,make_model_option,predict_option,n_train,n_test,t,SMSE,MSLL,time_make_model,time_predict,time_total
gpy_sgpr,True,10,,100,2000,0,0.4718002489835001,0.9902601084155256,0.40560078620910645,0.0,0.40560078620910645
gpy_sgpr,True,10,,100,2000,1,0.6546623008332781,4.098382159428269,0.4836008548736572,0.0,0.4836008548736572
gpy_sgpr,True,10,,100,2000,2,0.5609091280386113,1.497859738368699,0.4836008548736572,0.0,0.4836008548736572
gpy_sgpr,True,10,,100,2000,3,0.6335998429416873,1.4665985594288027,0.37440061569213867,0.0,0.37440061569213867
gpy_sgpr,True,10,,100,2000,4,0.6849647678182634,1.8312807805958173,0.6240010261535645,0.0,0.6240010261535645
gpy_sgpr,True,10,,100,2000,5,0.5286391269305409,1.0578566510626355,0.45240068435668945,0.0,0.45240068435668945
gpy_sgpr,True,10,,100,2000,6,0.46364749332346444,1.3220911723861757,0.3432004451751709,0.0,0.3432004451751709
gpy_sgpr,True,10,,100,2000,7,0.48278058218141334,1.1503681945898379,0.24960041046142578,0.0,0.24960041046142578
gpy_sgpr,True,10,,100,2000,8,0.6945645200198758,2.7159923095038763,0.6240010261535645,0.015600204467773438,0.6396012306213379
gpy_sgpr,True,10,,100,2000,9,0.5086882175594725,0.8524064967228651,0.40560054779052734,0.0,0.40560054779052734
gpy_sgpr,True,10,,200,2000,0,0.4719192571565108,1.2547557463842332,0.5170295238494873,0.0009999275207519531,0.5180294513702393
gpy_sgpr,True,10,,200,2000,1,0.4692797886849668,2.1332271833401193,0.5590319633483887,0.0010001659393310547,0.5600321292877197
gpy_sgpr,True,10,,200,2000,2,0.9159346832143123,4549998.98398939,0.1870107650756836,0.0010001659393310547,0.18801093101501465
gpy_sgpr,True,10,,200,2000,3,0.44341825751271136,0.9475436377410051,2.7041547298431396,0.0009999275207519531,2.7051546573638916
gpy_sgpr,True,10,,200,2000,4,0.4656421867853078,1.3459975279176666,0.6740384101867676,0.0010001659393310547,0.6750385761260986
gpy_sgpr,True,10,,200,2000,5,0.4882181488652163,1.0123963216849574,0.9830563068389893,0.0009999275207519531,0.9840562343597412
gpy_sgpr,True,10,,200,2000,6,0.4531021506552327,1.8610326080947124,1.5230872631072998,0.0010001659393310547,1.5240874290466309
gpy_sgpr,True,10,,200,2000,7,0.5204657528804374,2.339130517555561,0.6670379638671875,0.0010001659393310547,0.6680381298065186
gpy_sgpr,True,10,,200,2000,8,0.47923668700031874,2.3841895807970133,2.143122673034668,0.0009999275207519531,2.14412260055542
gpy_sgpr,True,10,,200,2000,9,0.4464636325628867,0.9281731081482459,5.953340530395508,0.0009999275207519531,5.95434045791626
gpy_sgpr,True,10,,400,2000,0,0.4344470539581236,1.5792065965059319,2.5991485118865967,0.0010001659393310547,2.6001486778259277
gpy_sgpr,True,10,,400,2000,1,0.4171314868087879,1.4827306189198206,1.560089349746704,0.0009999275207519531,1.561089277267456
gpy_sgpr,True,10,,400,2000,2,0.5100521097073085,1.7078947571036858,1.5090863704681396,0.0009999275207519531,1.5100862979888916
gpy_sgpr,True,10,,400,2000,3,0.41618630109757876,2.0417290429075865,1.5940911769866943,0.0010001659393310547,1.5950913429260254
gpy_sgpr,True,10,,400,2000,4,0.44543354750275616,1.673668081972388,1.0650608539581299,0.0010001659393310547,1.066061019897461
gpy_sgpr,True,10,,400,2000,5,0.40172148345421815,1.2477720908243097,1.0270586013793945,0.0020003318786621094,1.0290589332580566
gpy_sgpr,True,10,,400,2000,6,0.41353535864096536,2.616978307222328,4.967766284942627,0.0,4.967766284942627
gpy_sgpr,True,10,,400,2000,7,0.3938272449806584,1.0161033668094326,1.122861623764038,0.0,1.122861623764038
gpy_sgpr,True,10,,400,2000,8,0.44028319270484334,1.5031614169931968,1.7814509868621826,0.002000093460083008,1.7834510803222656
gpy_sgpr,True,10,,400,2000,9,0.48854756115235676,12.814439654312846,2.218691349029541,0.0010001659393310547,2.219691514968872
