module,optimize,make_model_option,predict_option,lengthscale_true,variance_true,noise_variance_true,n_train,n_test,t,MSE,MLL,time_make_model,time_predict,time_total,lengthscale,variance,noise_variance
gpflow_basic,False,,,3.0,2.0,0.2,100,1000,0,0.19677021414518014,-0.3124080924855699,0.12200689315795898,0.1280074119567871,0.2500143051147461,3.0,2.0,0.2
gpflow_basic,False,,,3.0,2.0,0.2,200,1000,0,0.1982063587963651,-0.30924494160252686,0.12400698661804199,0.21001195907592773,0.3340189456939697,3.0,2.0,0.2
gpflow_basic,False,,,3.0,2.0,0.2,400,1000,0,0.2141025723297385,-0.2699913824984946,0.11700654029846191,0.16700983047485352,0.28401637077331543,3.0,2.0,0.2
gpflow_basic,False,,,3.0,2.0,0.2,800,1000,0,0.18574144236109558,-0.33992671449270395,0.15900921821594238,0.2690153121948242,0.4280245304107666,3.0,2.0,0.2
gpflow_basic,False,,,3.0,2.0,0.2,1600,1000,0,0.20656579673463785,-0.28832289469300054,0.14200806617736816,0.5430309772491455,0.6850390434265137,3.0,2.0,0.2
gpflow_basic,False,,,3.0,2.0,0.2,3200,1000,0,0.20285764021647187,-0.2975517525393869,0.15700888633728027,2.007114887237549,2.164123773574829,3.0,2.0,0.2
